"","IDy","ID_Parcelle","type_prod","Autres outils","Charrue","Outil à dents","Outil à disques","Outil rotatif","Pas de travail du sol","nb_tot_trav_sol","Fertilisation (autre)","Fertilisation minérale","Fertilisation organique","Fertilisation organo-minérale","Pas de fertilisation","nb_tot_ferti","tot_azote","Désherbage complet","Désherbage partiel","Désherbage sélectif","Enherbement total","Information inconnue.x","Pas de désherbage","nb_tot_herb","N_trait","N_trait_k","N_missing","IFT_herbi","IFT_insec","IFT_fongi","IFT_tot","IFT_tot2","Animaux de pâture","Autres (non chimiques)","Broyage ou tonte sans ramassage","Fauchage avec exportation des fauches","Fauchage sans exportation des fauches","Herbicide non sélectif de contact","Herbicide non sélectif systémique","Herbicide sélectif antidicotylédones","Herbicide sélectif antigraminées","Information inconnue.y","Intervention chimique (indéfini)","Intervention mécanique (indéfini)","Pas d'intervention","Tonte avec ramassage","nb_tot_int","nb_int_non_ch","nb_int_chim"
"1821","374_2014",374,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,3,197,0,0,1,0,0,0,1,33,30,3,7.00333333333333,0,1,8.00333333333333,8.00333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1822","374_2015",374,"Conventionnel",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,12,12,0,1.33333333333333,0,1.44666666666667,2.78,2.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1823","374_2016",374,"Conventionnel",0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,14,14,0,2.63888888888889,0,1.23,5.93555555555556,3.86888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"1824","374_2017",374,"Conventionnel",0,0,3,2,0,0,5,0,3,0,0,0,3,102,2,0,0,0,0,0,2,6,6,0,5.16,0,0,5.16,5.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1825","375_2012",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","375_2013",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","375_2014",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","375_2015",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","375_2016",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","375_2017",375,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","376_2012",376,"Conventionnel",0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,2,17,17,0,5.06666666666667,0,0,8.06666666666667,5.06666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1832","376_2013",376,"Conventionnel",0,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1833","376_2014",376,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,6,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","376_2015",376,"Conventionnel",0,0,1,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,3.05454545454545,0,0.96,4.01454545454545,4.01454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","376_2016",376,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,5,170.39,NA,NA,NA,NA,NA,NA,NA,21,21,0,4.59714285714286,2.5,1.8,8.89714285714286,8.89714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","376_2017",376,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","377_2012",377,"Conventionnel",0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","377_2013",377,"Conventionnel",0,2,2,0,0,0,4,0,0,3,0,0,3,250,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1839","377_2014",377,"Conventionnel",0,0,1,0,0,0,1,0,3,2,0,0,5,173,NA,NA,NA,NA,NA,NA,NA,6,6,0,1.8,0,0,1.8,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1840","377_2015",377,"Conventionnel",0,2,0,0,2,0,4,0,1,0,0,0,1,80,0,0,1,0,0,0,1,10,10,0,1.62285714285714,0,1.94,3.56285714285714,3.56285714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1841","377_2016",377,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,3,157,NA,NA,NA,NA,NA,NA,NA,27,22,5,3.25333333333333,2.25,0,5.50333333333333,5.50333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","377_2017",377,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","378_2012",378,"Conventionnel",1,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","378_2013",378,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,33,31,2,7.56,3.19473684210526,6.07709273182957,16.8318295739348,16.8318295739348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","378_2014",378,"Conventionnel",0,1,1,0,17,0,19,0,1,0,0,0,1,90,0,0,1,0,0,0,1,16,16,0,4.33333333333333,0,2.46,6.79333333333333,6.79333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","378_2015",378,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","378_2016",378,"Conventionnel",0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","378_2017",378,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","379_2012",379,"Biologique",0,0,1,1,0,0,2,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1850","379_2013",379,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1851","379_2014",379,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","379_2015",379,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","379_2016",379,"Biologique",0,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","379_2017",379,"Biologique",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,40,0,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","38_2012",38,"Biologique",0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1856","38_2013",38,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1857","38_2014",38,"Biologique",0,2,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1858","38_2015",38,"Biologique",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1859","38_2016",38,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","38_2017",38,"Biologique",0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","380_2012",380,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","380_2013",380,"Biologique",2,0,0,0,0,0,2,0,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,10,10,0,0,0,10.0881578947368,10.0881578947368,10.0881578947368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1863","380_2014",380,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,3,21,21,0,0,0,1.64285714285714,1.64285714285714,1.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","380_2015",380,"Biologique",2,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,0,0,7,28,28,0,0,0,16.0142857142857,16.0142857142857,16.0142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","380_2016",380,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","380_2017",380,"Biologique",4,0,1,0,0,0,5,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,27,24,3,0.5,0,10.3585714285714,10.8585714285714,10.8585714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","381_2012",381,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1868","381_2013",381,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1869","381_2014",381,"Biologique",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,1,2,0,0,0,0,3,98,94,4,0,0,31.8229142857143,31.8229142857143,31.8229142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","381_2015",381,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","381_2016",381,"Biologique",0,3,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,0,0,0,19.0227848101266,19.0227848101266,19.0227848101266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","381_2017",381,"Biologique",0,1,5,1,0,0,7,0,0,1,0,0,1,0,1,6,0,0,0,0,7,17,17,0,0,0,4.35430379746835,4.35430379746835,4.35430379746835,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1873","382_2012",382,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1874","382_2013",382,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,41,41,0,0,0,23.7916455696203,23.7916455696203,23.7916455696203,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"1875","382_2014",382,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","382_2015",382,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,0,0,0,14.8313333333333,14.8313333333333,14.8313333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","382_2016",382,"Conventionnel",0,0,6,0,0,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,39,39,0,0,0,19.2503333333333,19.2503333333333,19.2503333333333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"1878","382_2017",382,"Conventionnel",0,0,8,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,0,8,0,0,0,0,8,42,42,0,0,0,22.5861666666667,22.5861666666667,22.5861666666667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1879","383_2012",383,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1880","383_2013",383,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,43,43,0,0,0,22.0268532089718,22.0268532089718,22.0268532089718,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0
"1881","383_2014",383,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","383_2015",383,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,49,6,0.26,0,29.8896835443038,30.1496835443038,30.1496835443038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","383_2016",383,"Conventionnel",2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,4,0,0,0,0,4,64,58,6,0.26,0,29.9209915611814,30.1809915611814,30.1809915611814,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1884","383_2017",383,"Conventionnel",0,0,6,0,0,0,6,0,0,1,0,0,1,0,0,6,0,0,0,0,6,59,59,0,0,0,35.46,35.46,35.46,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"1885","384_2012",384,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","384_2013",384,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
"1887","384_2014",384,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","384_2015",384,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","384_2016",384,"Conventionnel",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","384_2017",384,"En conversion bio",0,0,1,0,3,0,4,0,1,0,0,0,1,NA,2,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","385_2012",385,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","385_2013",385,"Biologique",0,0,2,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,19,8,0,0,15.5647619047619,15.5647619047619,15.5647619047619,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
"1893","385_2014",385,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,19,2,0,2,9.03571428571429,11.0357142857143,11.0357142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","385_2015",385,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,21,15,6,0,1,8.89285714285714,9.89285714285714,9.89285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","385_2016",385,"Biologique",0,0,3,0,0,0,3,0,0,1,0,0,1,0,3,0,0,0,0,0,3,43,41,2,0,1,9.03571428571429,10.0357142857143,10.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1896","385_2017",385,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1897","386_2012",386,"Biologique",0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","386_2013",386,"Biologique",0,1,4,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1899","386_2014",386,"Biologique",0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1900","386_2015",386,"Biologique",0,1,6,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1901","386_2016",386,"Biologique",0,0,3,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1902","386_2017",386,"Biologique",0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1903","387_2012",387,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1904","387_2013",387,"Biologique",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1905","387_2014",387,"Biologique",1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1906","387_2015",387,"Biologique",0,1,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1907","387_2016",387,"Biologique",1,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","387_2017",387,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","388_2012",388,"Conventionnel",0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1910","388_2013",388,"Conventionnel",0,1,0,0,0,0,1,0,0,1,0,0,1,200,0,0,4,0,0,0,4,3,3,0,0,0,2.72727272727273,2.72727272727273,2.72727272727273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1911","388_2014",388,"Conventionnel",0,1,0,0,0,0,1,0,2,1,0,0,3,290,0,0,1,0,0,0,1,17,17,0,2.7125,0,2.66666666666667,5.37916666666667,5.37916666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1912","388_2015",388,"Conventionnel",0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,1,0,0.8,0,0,0.8,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"1913","388_2016",388,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,3,0,0,0,3,3,3,0,1.875,0,0,1.875,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","388_2017",388,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","389_2012",389,"Conventionnel",0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","389_2013",389,"Conventionnel",0,1,3,0,2,0,6,0,1,2,1,0,4,30,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
